"","Codes","Description","unit","Periodicity","start","last value","source"
"2481","21027"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Non-financial corporations - Credit card total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2482","21028"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Non-financial corporations - Advances on exchange contracts"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2483","21029"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Non-financial corporations - Imports financing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2484","21030"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Non-financial corporations - Exports financing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2485","21031"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Non-financial corporations - Foreign on lendings"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2486","21032"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Non-financial corporations - Other nonearmarked credit instruments"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2487","21033"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2488","21034"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Overdraft"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2489","21035"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Personal credit"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2490","21036"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Personal credit - renegotiation"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2491","21037"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Payroll-deducted personal loans - Private sector employees"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2492","21038"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Payroll-deducted personal loans - Public sector employees"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2493","21039"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Payroll-deducted personal loans - Retirees and pensioners"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2494","21040"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Payroll-deducted personal loans - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2495","21041"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Personal credit total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2496","21042"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Vehicles financing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2497","21043"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Other goods financing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2498","21044"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Vehicles and other goods financing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2499","21045"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Vehicles leasing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2500","21046"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Other goods leasing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2501","21047"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Vehicles and other goods leasing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2502","21048"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Credit card revolving credit"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2503","21049"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Credit card financing"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2504","21050"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Credit card total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2505","21051"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Discount of checks"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2506","21052"," Percent of arrears from 15 to 90 days of nonearmarked credit operations outstanding - Households - Other nonearmarked credit instruments"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2507","21053"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2508","21054"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2509","21055"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Rural credit - Market rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2510","21056"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Rural credit - Earmarked rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2511","21057"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Rural credit - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2512","21058"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Real estate financing - Market rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2513","21059"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Real estate financing - Earmarked rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2514","21060"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Real estate financing - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2515","21061"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - BNDES funds - Working capital"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2516","21062"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - BNDES funds - Fixed capital investment"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2517","21063"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - BNDES funds - Agroindustry"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2518","21064"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - BNDES funds - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2519","21065"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Non-financial corporations - Other earmarked credit instruments"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2520","21066"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2521","21067"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Rural credit - Market rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2522","21068"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Rural credit - Earmarked rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2523","21069"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Rural credit - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2524","21070"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Real estate financing - Market rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2525","21071"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Real estate financing - Earmarked rates"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2526","21072"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Real estate financing - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2527","21073"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - BNDES funds - Working capital"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2528","21074"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - BNDES funds - Fixed capital investment"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2529","21075"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - BNDES funds - Agroindustry"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2530","21076"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - BNDES funds - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2531","21077"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Microcredit - Consumers"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2532","21078"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Microcredit - Entrepreneurs"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2533","21080"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Microcredit - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2534","21081"," Percent of arrears from 15 to 90 days of earmarked credit operations outstanding - Households - Other earmarked credit instruments"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2535","21082"," Percent of nonperforming loans of credit operations outstanding - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2536","21083"," Percent of nonperforming loans of credit operations outstanding - Non-financial corporations - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2537","21084"," Percent of nonperforming loans of credit operations outstanding - Households - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2538","21085"," Percent of nonperforming loans of nonearmarked credit operations outstanding - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2539","21086"," Percent of nonperforming loans of nonearmarked credit operations outstanding - Non-financial corporations - Total"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2540","21087"," Percent of nonperforming loans of nonearmarked credit operations outstanding - Non-financial corporations - Discount of trade bills"," %"," M"," 03/01/2011"," feb/2016"," BCB"
"2541","21088"," Percent of nonperforming loans of nonearmarked credit operations outstanding - Non-financial corporations - Discount of checks"," %"," M"," 03/01/2011"," feb/2016"," BCB"
